user_id,leaning,label,no_videos,leaning_avg,user_name,authorstats_following,authorstats_followers,authorstats_heart,authorstats_videos,authorstats_diggs,no_of_hashtags,no_of_unique_hashtags
6741450552494244869,0.5,pro,1,0.5,bigdarrius,71.0,4483.0,942200,11.0,1283.0,5,5
6741460110864991237,0.0,neutral,1,0.0,meadow...775,640.0,142.0,16100,362.0,5500.0,1,1
6741464349720724485,2.0,pro,1,2.0,wimsical_art,23.0,204.0,27700,9.0,3640.0,8,8
6741472678684886022,0.0,neutral,1,0.0,officermidnite,215.0,2560.0,656200,12.0,145.0,7,7
6741475950494598150,0.0,neutral,1,0.0,_weirdo_cos_,44.0,40.0,2791,24.0,6330.0,1,1
6741480625964172294,0.0,neutral,1,0.0,skyehitchcock,45.0,32200.0,19300000,71.0,2520.0,4,4
6741483509750268933,0.0,neutral,1,0.0,kelisgadson5,33.0,13.0,1209,11.0,387.0,2,2
6741494336137266182,2.0,pro,1,2.0,trippiereddest,148.0,18000.0,78600,1.0,9182.0,8,8
6741500033953383429,1.0,pro,1,1.0,1dlilo28,37.0,15.0,418,1.0,11910.0,5,5
6741503053922665478,0.0,neutral,1,0.0,not_an_ace,196.0,25.0,1105,4.0,8390.0,7,7
6741507575369827333,2.0,pro,1,2.0,soggyhottie,685.0,2704.0,159700,190.0,79700.0,3,3
6741518794398991366,0.0,neutral,1,0.0,kingofthenerd5,83.0,685.0,180200,191.0,5090.0,1,1
6741529591498867718,0.0,neutral,1,0.0,rosy4810,142.0,18.0,165,2.0,4590.0,1,1
6741529721358730246,0.5,pro,1,0.5,meanmommmy2011,153.0,22.0,364,6.0,2810.0,2,2
6741542247090029574,0.5,pro,1,0.5,ghostkitty2324,164.0,177.0,4688,59.0,6570.0,2,2
6741544510519919622,0.0,neutral,1,0.0,countryboycityboy2,58.0,8.0,746,24.0,543.0,1,1
6741544719317632006,-0.5,con,1,-0.5,rosymurog,93.0,54100.0,2200000,99.0,3411.0,9,9
6741553505990083590,0.0,neutral,1,0.0,exilefox1,162.0,2030.0,94000,54.0,463.0,6,6
6741559745654965253,0.5,pro,1,0.5,blazedupem,659.0,230500.0,5700000,424.0,17100.0,2,2
6741561458386273285,1.0,pro,2,0.5,addyson_brownnn,44.0,33200.0,1000000,60.0,9721.0,28,18
6741564949863482373,0.5,pro,2,0.25,saturdaze64,106.0,28.0,37300,111.0,2670.0,7,4
6741565746306925574,1.0,pro,1,1.0,dr.broke,261.0,244500.0,4900000,291.0,15500.0,2,2
6741567844801135622,0.0,neutral,1,0.0,sammy_j97,75.0,10.0,1244,10.0,914.0,4,4
6741568041764668421,0.0,neutral,1,0.0,ariesnighthex,20.0,12.0,1810,29.0,77.0,1,1
6741584528223339526,0.0,neutral,1,0.0,slippysmalls,15.0,,36,,196.0,1,1
6741595510094070789,0.5,pro,1,0.5,skrockz11,6.0,129.0,109700,1.0,1580.0,4,4
6741624393585443846,2.5,pro,1,2.5,pearl.ldn,193.0,9158.0,489600,104.0,73500.0,5,5
6741636896461980677,-1.0,con,1,-1.0,skz_turned_me_into_clown,110.0,3098.0,131300,68.0,31400.0,10,10
6741674433340163077,0.0,neutral,1,0.0,tylermwall03,3.0,1230.0,236800,27.0,180.0,2,2
6741689882203571206,2.0,pro,2,1.0,onlyzilan,51.0,65300.0,2500000,255.0,6776.0,6,3
6741704234226041861,0.0,neutral,1,0.0,queenofdivas82,78.0,420.0,109500,108.0,2920.0,7,7
6741722818062976005,-2.5,con,2,-1.25,stevengwilliam1995,13.0,70.0,6222,3.0,154.0,7,6
6741725917591356422,0.5,pro,1,0.5,laynabrett,109.0,495.0,143300,13.0,851.0,4,4
6741726838236103686,0.0,neutral,1,0.0,artiprostar,,40920.0,12000000,66.0,171.0,3,3
6741729266361336838,0.0,neutral,1,0.0,mcalwane,22.0,8.0,2964,29.0,1910.0,1,1
6741738395141981190,0.0,neutral,2,0.0,twotall1912,1000.0,378.0,103100,38.0,6850.0,2,1
6741746657567835142,1.5,pro,1,1.5,coucouinaya,94.0,67200.0,1300000,191.0,1723.0,3,3
6741747769650168838,-0.5,con,2,-0.25,baldridge_stephen,14.0,3360.0,926100,57.0,2190.0,19,17
6741753617584620549,0.0,neutral,1,0.0,jacob.coyne,20.0,81730.0,22000000,55.0,604.0,4,4
6741758947914433542,2.0,pro,2,1.0,thebumblingwitch,87.0,31.0,3954,8.0,1970.0,12,9
6741770349492323334,1.0,pro,1,1.0,moonlillie,43.0,96.0,29700,73.0,7320.0,3,3
6741777199315026950,-1.5,con,3,-0.5,no1ukwildcatfan,1854.0,199200.0,3200000,693.0,9456.0,44,29
6741779079638828037,0.0,neutral,2,0.0,melmickey72,708.0,200.0,37700,330.0,434.0,2,2
6741779462251398149,1.5,pro,1,1.5,cobycobycomedy,166.0,127400.0,2200000,224.0,1502.0,7,7
6741781479770522630,0.0,neutral,1,0.0,they_know_laila,27.0,19.0,4702,117.0,1270.0,1,1
6741787325891740678,0.5,pro,1,0.5,j6m3s,10.0,732.0,239100,6.0,1200.0,2,2
6741788255367136261,0.0,neutral,1,0.0,elimi.nate,57.0,39.0,6218,28.0,3950.0,1,1
6741800722364580869,5.0,pro,4,1.25,tayy.li,46.0,51800.0,1800000,39.0,13400.0,17,8
6741807600801825797,0.0,neutral,1,0.0,rolanddelossantos25,42.0,6.0,257,2.0,718.0,4,4
6741814851775824902,1.0,pro,1,1.0,imnotjudgingbutimjudging,190.0,102.0,6401,6.0,10900.0,6,6
6741821954427503622,0.0,neutral,1,0.0,flamingosnturquoise,959.0,2030.0,350100,53.0,1580.0,1,1
6741824206365180934,0.5,pro,1,0.5,shutupyoucant,0.0,5040.0,259200,12.0,2.0,4,4
6741833416528856070,-1.5,con,1,-1.5,rumrunners_jc,3364.0,3907.0,25100,116.0,6608.0,11,11
6741839879142032389,0.5,pro,1,0.5,joshlilj,610.0,2300000.0,52200000,1035.0,1108.0,10,10
6741868815037105157,3.0,pro,2,1.5,samuelmannes,70.0,168800.0,2200000,75.0,34200.0,16,9
6741870418833409030,0.0,neutral,1,0.0,artfool_,36.0,11900.0,1800000,4.0,312.0,6,6
6741874877370123269,0.0,neutral,1,0.0,saltmyfries,68.0,368.0,144800,238.0,4030.0,1,1
6741877930715399173,1.0,pro,1,1.0,dannnny5360,28.0,122.0,131400,21.0,946.0,4,4
6741882122103440390,0.0,neutral,1,0.0,x9inety6ix,115.0,1150.0,774500,22.0,5950.0,6,6
6741883550738023430,0.0,neutral,1,0.0,i.eat.poop_.com,171.0,94.0,13900,6.0,674.0,8,8
6741884267766891525,0.0,neutral,1,0.0,wealth,,330000.0,73100000,23.0,326.0,3,3
6741899345236362246,0.0,neutral,1,0.0,kirstonmitchell,33.0,7.0,377,7.0,73.0,4,4
6741905397286962182,0.0,neutral,1,0.0,lunarlight_art,227.0,4.0,349,1.0,2220.0,5,5
6741907259271791621,0.0,neutral,1,0.0,destiny.wolfe,38.0,3210.0,534700,46.0,271.0,8,8
6741927694193443846,3.0,pro,2,1.5,cwhis.e,23.0,16600.0,671100,426.0,3900.0,10,5
6741927862809920518,0.0,neutral,1,0.0,makanagarin,862.0,187.0,1529,4.0,2820.0,1,1
6741929898359849989,1.5,pro,1,1.5,tru3gt,100.0,35000.0,845800,205.0,18600.0,8,8
6741951878647825413,-1.0,con,1,-1.0,patrickkernan2,328.0,79.0,750,14.0,2265.0,1,1
6741953374566335494,0.5,pro,1,0.5,androbeauty,61.0,7.0,1672,12.0,2620.0,4,4
6741958748963898374,0.5,pro,1,0.5,shenanigan_shannon,87.0,385.0,83700,7.0,1020.0,8,8
6741961728961496070,0.0,neutral,1,0.0,borick.jp,57.0,2950.0,325100,18.0,676.0,5,5
6741964185579045893,0.5,pro,1,0.5,devantepryce,177.0,19500.0,936700,81.0,25000.0,6,6
6742009973906588678,3.0,pro,2,1.5,chris.b1999,2341.0,2964.0,59900,423.0,16200.0,6,3
6742011927470720006,0.0,neutral,1,0.0,jul_mua_aus,13.0,1220.0,116700,7.0,752.0,8,8
6742032360118207493,1.0,pro,2,0.5,kingsapphire,201.0,68900.0,19000000,21.0,5790.0,4,4
6742036344707908614,1.0,pro,1,1.0,vivianalaurenza,53.0,8821.0,300000,161.0,20900.0,7,7
6742037009034052613,0.0,neutral,1,0.0,lukabgd07,304.0,3660.0,283200,39.0,2300.0,1,1
6742076178616304646,-1.0,con,1,-1.0,shanebailey67,432.0,501.0,2299,19.0,1714.0,7,7
6742080184223499269,1.0,pro,1,1.0,tacticalpinup,111.0,724.0,72500,48.0,1400.0,7,7
6742091439683322885,0.5,pro,1,0.5,nymonsalve,2652.0,66700.0,2700000,407.0,29000.0,3,3
6742102408975582214,2.0,pro,1,2.0,beeschurger_up_my_nose,210.0,2.0,21,,7430.0,5,5
6742104999906051078,0.0,neutral,1,0.0,kountrymike88,127.0,27.0,545,1.0,1370.0,5,5
6742111313726276613,1.5,pro,1,1.5,eluthas,729.0,6111.0,283200,241.0,23400.0,11,11
6742122444834980869,2.0,pro,3,0.6666666666666666,bosslady2u,678.0,3900.0,823100,114.0,1080.0,30,18
6742124787928089606,1.0,pro,1,1.0,azraelhasfallen,12.0,167.0,69700,82.0,2750.0,4,4
6742131972318331909,0.0,neutral,1,0.0,theelectricjupiter,17.0,1.0,328,3.0,569.0,1,1
6742137352678114309,0.0,neutral,1,0.0,doctahpella,7.0,,17,,31.0,1,1
6742150288154739717,0.0,neutral,1,0.0,biscuitsngreyvy,78.0,16.0,1990,4.0,611.0,3,3
6742151811149169669,0.0,neutral,1,0.0,moussadiop18,9.0,352.0,47600,105.0,1180.0,1,1
6742157769236939781,0.0,neutral,1,0.0,joshua_isnotfunny,1000.0,73.0,29100,88.0,7320.0,1,1
6742161391312552966,1.5,pro,1,1.5,alexridder,31.0,18000.0,603400,210.0,6694.0,8,8
6742167956300792837,-1.0,con,1,-1.0,big_reb83,857.0,214.0,3903,12.0,1450.0,9,9
6742172507619951622,0.0,neutral,1,0.0,krappykira19,260.0,763.0,355500,17.0,2890.0,6,6
6742177862075859973,1.0,pro,2,0.5,officialzatona,5.0,4980.0,638700,114.0,2780.0,15,9
6742178380445123589,0.0,neutral,1,0.0,eeeemmmmmiiiii,13.0,51.0,10500,2.0,700.0,2,2
6742178394702398469,2.0,pro,2,1.0,elliemerritt93,219.0,863.0,278600,1.0,2730.0,10,5
6742184498496619526,-0.5,con,1,-0.5,officerkleinrichert,1347.0,9128.0,23800,32.0,511.0,6,6
6742187127326704645,0.5,pro,1,0.5,abbykgleaton,4300.0,133200.0,3200000,227.0,41700.0,1,1
6742188191241110534,1.5,pro,1,1.5,itsxisaraxii,98.0,3173.0,10300,153.0,43200.0,11,8
6742190816809157637,0.0,neutral,1,0.0,avasmith2213,21.0,8.0,1358,18.0,3480.0,1,1
6742193228136023045,0.0,neutral,1,0.0,shenoabug,247.0,78.0,65100,4.0,6450.0,1,1
6742193779380765702,0.0,neutral,1,0.0,babycakes_516,11.0,362.0,43800,44.0,1200.0,1,1
6742197981083501573,0.5,pro,1,0.5,alive.enough,173.0,1086.0,48100,71.0,27800.0,1,1
6742200020021707782,-1.0,con,1,-1.0,that.girl.rlene,902.0,106.0,403,23.0,6950.0,7,7
6742208987779793926,1.0,pro,2,0.5,marieekris,49.0,17.0,992,9.0,110.0,4,2
6742218874945684486,3.0,pro,1,3.0,palestinian.slenderman,3507.0,1621.0,123200,123.0,43100.0,9,9
6742231190000272389,0.0,neutral,1,0.0,laylool,60.0,10350.0,1900000,23.0,357.0,1,1
6742232197561107462,2.0,pro,2,1.0,jay.jayy727,68.0,9830.0,3100000,26.0,1660.0,14,9
6742233999038956549,1.5,pro,1,1.5,atticusfinchbitch2,203.0,4616.0,701900,295.0,14100.0,9,9
6742233999039988741,1.0,pro,1,1.0,domenicaaq,151.0,108400.0,1400000,173.0,21600.0,6,6
6742234192317105158,0.0,neutral,1,0.0,nailedby.av,18.0,106.0,11500,1.0,216.0,4,4
6742263109618582533,2.0,pro,1,2.0,danielleharmony,421.0,265.0,4672,33.0,1606.0,4,4
6742263346185470981,-1.5,con,1,-1.5,ashtonmclean__,1648.0,2990.0,39000,302.0,108000.0,4,4
6742264033708196870,2.5,pro,1,2.5,schooner_or_l8er,456.0,47700.0,1500000,433.0,31700.0,5,5
6742264452466787334,0.0,neutral,1,0.0,alexandra.fallacaro,25.0,380.0,9911,5.0,2380.0,7,7
6742275480085464070,3.0,pro,2,1.5,ronidumalag,138.0,11800.0,297400,96.0,6990.0,4,2
6742277605619926021,0.0,neutral,1,0.0,mr.holisticmd,102.0,10300.0,1200000,98.0,784.0,8,8
6742278157116752901,0.0,neutral,1,0.0,lailaa.elisee,31.0,6.0,532,6.0,624.0,1,1
6742279202987459590,0.5,pro,1,0.5,taylor.tucker55,12.0,9819.0,463100,50.0,2935.0,7,7
6742283155078677509,0.0,neutral,1,0.0,jjane_henry,35.0,238.0,27300,8.0,598.0,6,6
6742284400719823877,0.0,neutral,1,0.0,smatha_enda,158.0,3210.0,205100,79.0,1990.0,9,9
6742291052729877510,1.0,pro,1,1.0,xxfluffyhatesyoux,158.0,6.0,1094,5.0,6260.0,4,4
6742293688696062981,3.0,pro,1,3.0,ingriscastro2,1088.0,293.0,9026,5.0,9560.0,11,11
6742303092181812230,-0.5,con,1,-0.5,pcgamer2828,474.0,4721.0,24900,85.0,8341.0,11,11
6742306777906037766,2.0,pro,2,1.0,drumarstanaccount,0.0,45400.0,656800,47.0,2928.0,12,6
6742308784746578950,0.0,neutral,1,0.0,averageblackie,24.0,12.0,3685,70.0,12550.0,1,1
6742315683264955397,1.5,pro,1,1.5,temi_danso,331.0,256500.0,6000000,53.0,4860.0,6,6
6742316417671218181,-0.5,con,2,-0.25,andy_the_platapus,9.0,603.0,325100,27.0,2240.0,13,11
6742323083434869765,0.0,neutral,1,0.0,bratters,202.0,291.0,28800,13.0,1180.0,6,6
6742325613607027717,1.5,pro,1,1.5,hypewithdiana,882.0,1200.0,14200,8.0,3460.0,4,4
6742343253724677126,0.5,pro,1,0.5,bandit71381,758.0,755.0,7760,32.0,1110.0,2,2
6742344387390850053,1.0,pro,1,1.0,deactivated.mp4,119.0,26500.0,711600,426.0,1931.0,8,8
6742355261698671621,0.0,neutral,1,0.0,d_murkk,212.0,43.0,1543,11.0,84.0,1,1
6742387559572685829,1.0,pro,1,1.0,callmeteesh,11.0,1820.0,328300,22.0,1730.0,3,3
6742387929392399366,0.0,neutral,1,0.0,vinylbear,133.0,546.0,164700,67.0,350.0,1,1
6742479940731634693,3.5,pro,2,1.75,hotsouthernteen,1395.0,41100.0,4900000,945.0,23400.0,15,12
6742483481437488133,1.0,pro,2,0.5,shirtlessgangreactions,47.0,87.0,111800,19.0,1080.0,14,9
6742487636563706885,5.5,pro,4,1.375,eyeinspired,54.0,3800000.0,97200000,365.0,1406.0,28,10
6742498576603743237,0.0,neutral,1,0.0,myplantbasedkitchen,,25570.0,1100000,2.0,85.0,8,8
6742507236436444166,-1.5,con,1,-1.5,matt_wright_01,995.0,109.0,2110,5.0,2530.0,3,3
6742507841485538309,2.5,pro,3,0.8333333333333334,wonderlysammy,25.0,49.0,6190,14.0,4070.0,17,7
6742515902689985542,0.0,neutral,1,0.0,joshuanimal,21.0,135.0,360100,24.0,102.0,1,1
6742517493610710021,0.0,neutral,1,0.0,yaleinyramos,386.0,108.0,18000,129.0,6320.0,1,1
6742519005033038853,0.0,neutral,1,0.0,av3ry2121,68.0,375.0,65900,4.0,141.0,3,3
6742533045200716806,-0.5,con,1,-0.5,babypluto310,1119.0,2065.0,61700,143.0,22000.0,8,8
6742545332892828678,0.5,pro,1,0.5,curly._.fried420,,37.0,6040,25.0,620.0,15,15
6742545983463719942,2.0,pro,1,2.0,lukekran,251.0,5092.0,82200,71.0,4405.0,7,7
6742549799721436166,-3.0,con,3,-1.0,newjerseyrepublican,434.0,590.0,77200,48.0,783.0,10,9
6742573439217533957,0.0,neutral,1,0.0,davinchi,6.0,110000.0,18900000,14.0,129.0,3,3
6742577284568220678,-1.0,con,1,-1.0,brett_alan76,181.0,34.0,171,41.0,1965.0,2,2
6742582520272012293,1.0,pro,1,1.0,mommy.and.her.makeup,276.0,3510.0,1300000,151.0,2050.0,7,7
6742593262030914565,1.0,pro,1,1.0,reesesspiecez,43.0,5915.0,320200,161.0,1374.0,5,5
6742600700315337733,0.0,neutral,1,0.0,capulet_catapult,34.0,627.0,582600,51.0,3770.0,10,10
6742606332380349445,1.5,pro,1,1.5,arely_oh_no,33.0,1730.0,178700,34.0,15000.0,4,4
6742618493592765446,1.0,pro,1,1.0,itsnotcj_,57.0,11.0,4175,35.0,2560.0,3,3
6742618758135153670,0.0,neutral,1,0.0,steviegayparade,88.0,3380.0,774400,88.0,1010.0,9,9
6742618831343453190,0.0,neutral,1,0.0,kimberlyduckett3,15.0,88.0,149400,4.0,4620.0,5,5
6742620030863655941,-0.5,con,1,-0.5,911rndt,2696.0,20600.0,199900,258.0,47700.0,5,5
6742626383853683718,1.0,pro,1,1.0,louisa.qau,124.0,11750.0,2700000,82.0,3840.0,6,6
6742626464648184838,0.0,neutral,1,0.0,niomathemba,42.0,940.0,33400,37.0,1040.0,1,1
6742627493843207174,-0.5,con,1,-0.5,bryanpatrickisham,2419.0,6998.0,42800,780.0,1948.0,6,6
6742633241180505094,1.5,pro,1,1.5,margog6,145.0,112.0,125,,412.0,5,5
6742636246851453957,0.0,neutral,1,0.0,dazecentral_yt,305.0,52.0,3186,7.0,1950.0,1,1
6742662116182066181,1.0,pro,1,1.0,cryptid.queer,110.0,,16,,3110.0,5,5
6742663061289387014,2.5,pro,1,2.5,caramelmilkyboo,215.0,2167.0,13800,182.0,8413.0,3,3
6742663681735541766,0.0,neutral,1,0.0,_joshuaahayes,1.0,25.0,6172,7.0,440.0,4,4
6742667969741063174,1.0,pro,1,1.0,.babyd,99.0,952.0,65400,29.0,251.0,8,8
6742673214709056518,0.0,neutral,1,0.0,faleena,83.0,4640.0,516200,14.0,1190.0,1,1
6742674579116803074,0.0,neutral,1,0.0,gian.bowi,36.0,14540.0,3100000,14.0,613.0,4,4
6742674864261448710,0.0,neutral,1,0.0,gaigetw,7.0,52.0,2759,,326.0,4,4
6742677226460857349,0.0,neutral,2,0.0,dessirate,15.0,1.0,315,1.0,1180.0,20,14
6742681541686903814,0.5,pro,1,0.5,haiprien,50.0,932.0,58200,19.0,1280.0,8,8
6742682407454032902,1.0,pro,1,1.0,julioo_559,2547.0,2774.0,116200,215.0,27600.0,8,8
6742682611268191238,0.5,pro,1,0.5,anyeong.jkk,60.0,158100.0,3200000,133.0,67400.0,12,12
6742684210840011782,1.0,pro,1,1.0,marynouraa,324.0,496600.0,9800000,302.0,28100.0,2,2
6742714004177110022,0.0,neutral,1,0.0,jacklack78,235.0,38.0,7537,11.0,1120.0,6,6
6742739711562040326,4.0,pro,3,1.3333333333333333,kitaadamscoaching,26.0,4500.0,680100,25.0,428.0,26,13
6742772851478955014,2.5,pro,1,2.5,baddingtonbear,919.0,29100.0,1100000,480.0,4316.0,6,6
6742788931035251717,0.0,neutral,1,0.0,ceo_of_being_straight,284.0,596.0,105900,28.0,301.0,1,1
6742791799025386501,-1.0,con,2,-0.5,growwithpaige,9765.0,48700.0,124500,446.0,10300.0,13,10
6742792475528086534,1.5,pro,1,1.5,dumplingveggie,161.0,53200.0,1100000,140.0,5705.0,12,12
6742804004457251846,-1.0,con,1,-1.0,armhungary,1835.0,1510.0,9823,119.0,3865.0,6,6
6742836348376204294,1.5,pro,1,1.5,fajahuno,23.0,213200.0,7200000,1554.0,7177.0,12,12
6742849539252175874,3.5,pro,8,0.4375,zayn_inzi,7.0,930000.0,109800000,49.0,1410.0,72,25
6742852163711779845,1.5,pro,1,1.5,richardkajanbrown,261.0,1430.0,28700,56.0,1316.0,5,5
6742864258252964869,0.5,pro,1,0.5,kingstonh16,41.0,821.0,57800,33.0,3010.0,3,3
6742875084065227782,0.0,neutral,1,0.0,amandasierra22,20.0,1.0,12,,106.0,3,3
6742880206845019142,1.0,pro,1,1.0,drewynovaclara,2.0,694.0,136900,62.0,632.0,5,5
6742895181069501445,5.0,pro,2,2.5,__soliana,756.0,1608.0,77600,2.0,60900.0,14,7
6742896714053583877,13.0,pro,6,2.1666666666666665,ajsbdbdbsvsvsvsvs,98.0,71600.0,2900000,33.0,148100.0,53,12
6742900973168100357,0.0,neutral,1,0.0,protantagonist,422.0,106.0,13500,51.0,5360.0,1,1
6742919205061280773,0.0,neutral,1,0.0,dinoteef,115.0,1.0,165,2.0,2820.0,3,3
6742922125642056709,0.5,pro,1,0.5,bmikeslife,171.0,255100.0,3900000,67.0,554.0,13,13
6742924702924801030,0.0,neutral,2,0.0,courtneyeroh,103.0,16220.0,733800,7.0,1040.0,8,7
6742925330677826566,0.0,neutral,1,0.0,santiki_bcn,388.0,337.0,11200,118.0,106.0,7,7
6742926172105327622,0.0,neutral,1,0.0,idgythreadgood,137.0,115.0,11900,81.0,2670.0,6,6
6742926552663884806,0.5,pro,1,0.5,elykraft1,18.0,3.0,331,2.0,143.0,2,2
6742935756237964293,0.0,neutral,1,0.0,lucyb953,6.0,7.0,1239,6.0,2010.0,4,4
6742942578654643205,0.0,neutral,2,0.0,lostmarauder,331.0,302.0,60100,62.0,4380.0,2,1
6742945486669546501,-8.5,con,8,-1.0625,claytonkeirns,136.0,32720.0,8500000,56.0,669.0,44,16
6742949306325943302,0.0,neutral,1,0.0,estradadesiree,8.0,27410.0,2900000,15.0,22.0,10,10
6742961617032168454,0.5,pro,1,0.5,thrashslingingslasher,57.0,64.0,7563,14.0,4060.0,2,2
6742972468912456710,0.0,neutral,2,0.0,skyler_robinson20,32.0,293.0,16000,10.0,1080.0,2,1
6742972675709699078,0.5,pro,1,0.5,lilkapow,36.0,12700.0,362600,11.0,458.0,6,6
6742980151397598213,0.0,neutral,1,0.0,massimo.__.daiello,63.0,71.0,3672,48.0,140.0,1,1
6742989456074327046,1.5,pro,1,1.5,aymanjeweler,84.0,13800.0,268800,31.0,740.0,10,10
6742991994748486661,0.5,pro,2,0.25,young_james_life,63.0,295.0,43500,130.0,124.0,3,2
6742994443211441157,0.5,pro,1,0.5,jade1106_,135.0,11000.0,1800000,45.0,2460.0,4,4
6743001535632311301,1.0,pro,1,1.0,coolo.ann,679.0,365.0,65300,2.0,2680.0,7,6
6743001879510991877,-0.5,con,4,-0.125,nortons_farm,581.0,2480.0,526900,45.0,3180.0,52,33
6743003720110638085,0.0,neutral,1,0.0,memunafenton,33.0,3430.0,340000,5.0,143.0,6,6
6743004264257307654,-1.0,con,2,-0.5,ashsweitzer,229.0,224.0,5409,7.0,1550.0,17,14
6743008208887514117,0.0,neutral,1,0.0,tocoldfrosty,90.0,12.0,2341,14.0,3280.0,1,1
6743012224011289606,0.0,neutral,1,0.0,niglolololo,367.0,2410.0,663300,74.0,3780.0,4,4
6743015829141799942,-0.5,con,1,-0.5,ppwoman2,35.0,9405.0,232000,224.0,1803.0,12,11
6743022572550538246,-1.0,con,1,-1.0,iowafarmhouse,20.0,21100.0,258800,184.0,5199.0,9,9
6743028232822375429,0.5,pro,1,0.5,freakinmattei,198.0,10.0,761,5.0,1540.0,4,4
6743037409254687749,0.5,pro,1,0.5,weirdwhaleyamcovitch,107.0,2.0,2137,2.0,947.0,2,2
6743049811836093445,0.0,neutral,1,0.0,drlorashahine,23.0,13840.0,2400000,79.0,1150.0,1,1
6743051683226141701,1.5,pro,1,1.5,sleepyspacebby,217.0,22500.0,453200,3427.0,60800.0,5,5
6743053591747789829,-4.5,con,5,-0.9,deputy_viking,22.0,3870.0,286600,6.0,445.0,30,10
6743054907471430661,0.5,pro,1,0.5,mikiyas_asefa,283.0,2109.0,63500,21.0,14200.0,10,10
6743077508616487941,0.0,neutral,1,0.0,pmartin_,65.0,975.0,167400,21.0,714.0,3,3
6743089615450440710,0.5,pro,1,0.5,brokencondommami,54.0,3.0,197,1.0,1770.0,6,6
6743092527857648646,0.0,neutral,1,0.0,ferretfrench,99.0,594.0,80300,82.0,1990.0,1,1
6743144552431666182,0.5,pro,1,0.5,tayj0129,319.0,873.0,46600,165.0,3000.0,10,10
6743152642836694021,0.0,neutral,1,0.0,mohairmotalk,126.0,27.0,1839,15.0,589.0,3,3
6743173687305110534,-3.0,con,2,-1.5,reeceshoy,317.0,2883.0,428600,316.0,13700.0,14,7
6743182550808740870,1.0,pro,1,1.0,mr_tcc,56.0,185.0,17600,24.0,177.0,15,15
6743185738600743941,0.0,neutral,1,0.0,cjedwards80,44.0,361.0,78700,21.0,3180.0,1,1
6743202223267808261,0.0,neutral,1,0.0,lauren.lebron,24.0,1590.0,155100,5.0,2080.0,4,4
6743212950452995077,0.0,neutral,1,0.0,molly_lani16,34.0,15.0,28700,2.0,2420.0,1,1
6743220750742176773,0.5,pro,1,0.5,mahinacrews,514.0,12400.0,398600,152.0,7257.0,8,8
6743231379493962757,0.5,pro,1,0.5,blake_helliwell,114.0,10400.0,43300,154.0,351.0,12,12
6743236219285816325,1.5,pro,1,1.5,_angrenee_,530.0,4685.0,238700,206.0,18800.0,5,5
6743243159151248390,1.0,pro,3,0.3333333333333333,stephaniemichelle6377,88.0,53.0,1890,10.0,3340.0,9,6
6743247113000322054,0.0,neutral,1,0.0,datoo_,27.0,1600.0,455200,44.0,6350.0,1,1
6743247304034305030,0.0,neutral,1,0.0,kay.goddess_,1.0,1610.0,724500,53.0,1140.0,4,4
6743253302404596742,0.0,neutral,1,0.0,imjustjoshingyou,48.0,432.0,16500,30.0,3410.0,4,4
6743262503562675206,-1.5,con,1,-1.5,krlodge,270.0,2242.0,12400,108.0,5032.0,6,6
6743267251962627078,1.0,pro,1,1.0,lost.college.student,173.0,6.0,1216,,4310.0,8,8
6743278765600146437,0.0,neutral,1,0.0,caseydanis,16.0,33.0,1379,2.0,21.0,5,5
6743293431550100485,2.0,pro,1,2.0,virajaakebab,28.0,80.0,9482,3.0,8520.0,5,5
6743306113586906118,1.5,pro,1,1.5,yourlocalbisexualtm,260.0,6555.0,264800,200.0,51300.0,7,7
6743310415045936133,0.5,pro,1,0.5,ashface88o8,224.0,136.0,8719,34.0,1330.0,6,6
6743318118011274246,0.0,neutral,1,0.0,jenetteis1,485.0,484.0,3763,5.0,523.0,2,2
6743326287823258629,3.5,pro,1,3.5,whorefor1dead,13.0,2925.0,309800,26.0,95.0,6,6
6743331238697255942,0.0,neutral,1,0.0,mr.officer108,1000.0,3290.0,221800,10.0,1480.0,5,5
6743353149195092997,1.0,pro,1,1.0,chrisb_1999,191.0,293800.0,4300000,224.0,89800.0,2,2
6743354218930766854,1.5,pro,1,1.5,joannvdherik,286.0,230200.0,4400000,383.0,5902.0,3,3
6743363842661762053,0.0,neutral,1,0.0,ford_f450_chris_draper,182.0,78.0,5874,23.0,321.0,2,2
6743364304316351493,0.0,neutral,1,0.0,mikepilote35,25.0,48.0,5562,2.0,216.0,5,5
6743367979385504773,1.5,pro,1,1.5,stevenbrundageart,139.0,661100.0,9200000,99.0,1741.0,2,2
6743369835943937030,0.0,neutral,2,0.0,alexcatmum,,41.0,7342,7.0,5.0,21,13
6743371810534196230,0.5,pro,1,0.5,lamargadita,27.0,216.0,42100,36.0,1070.0,6,6
6743384392149910534,0.5,pro,2,0.25,outvvest,42.0,6320.0,4200000,121.0,1630.0,7,6
6743394063225979910,0.0,neutral,1,0.0,diabeticfuxk,72.0,162.0,95000,11.0,771.0,5,5
6743405106421744645,0.0,neutral,1,0.0,amymichele19,41.0,9.0,607,6.0,622.0,7,7
6743405329046504454,0.5,pro,1,0.5,yothatskb16,18.0,362.0,24600,13.0,58.0,5,5
6743407205373395973,-4.0,con,2,-2.0,hot_mess_life,158.0,20700.0,147200,172.0,3381.0,15,13
