user_id,no_of_videos,no_of_hashtags,no_of_unique_hashtags
6804152154862355462,1,4,4
6777533879383163909,1,1,1
87217875173695488,1,9,9
6614884226012708869,1,7,7
6720302355948045317,2,6,3
6832355017543762950,1,6,6
6794492354587296774,1,10,10
6791575510603482117,2,10,8
6620528365835468805,1,11,11
6755110676417561605,2,20,10
6819223976880489478,1,9,7
6574221131048321026,1,11,11
6745972788505904133,1,5,5
6765826298940130306,1,4,4
6815247464665662469,3,21,7
6822352627671467014,1,14,14
6716986009609896966,3,24,9
6616098612907540485,1,7,7
64995132072079360,1,5,5
6742989456074327046,1,10,10
6807235672164992005,1,3,3
6683175506794415109,1,8,8
6833086450989564933,2,18,13
6818921948169765893,3,12,4
6833627723233477638,1,12,12
6676558687366235142,1,5,5
6736627634874369029,1,5,4
6804127167234196486,1,5,5
6805719701685027846,2,16,8
6779908318640505861,1,7,7
6729322302519657478,1,5,5
6784583638484780038,2,31,23
6767496993158857733,2,13,9
6602638816192233478,3,31,15
6660927470424440838,1,8,8
6666343871373754373,1,10,10
6581208844504367110,1,7,7
6728380786858542085,1,6,6
6781208347716797446,1,6,6
6785359698674615302,1,7,7
6706510615009215493,2,18,9
152756670656462848,2,16,11
17710001,1,5,5
89225967071543296,1,4,4
6785669914964476934,2,10,5
6790009208840274949,1,12,12
229380742684966912,1,2,2
6831199887646213125,1,16,16
6786461342377673733,1,4,4
6748645625913066501,2,18,12
6634905704963555334,1,9,9
6702485775928263686,1,4,4
6809356112711189509,1,12,12
6702433496084071429,1,2,2
6720186476766675973,1,8,8
6804294841892930561,1,1,1
6770066023620248581,2,14,7
6802700280682234886,1,4,3
6816260620620334085,1,3,3
6809429475735405573,1,4,4
6689864048945873925,1,5,5
262559303021199360,1,3,3
6573408414424662018,4,51,18
6841653276987999237,2,12,6
6675526396616901638,1,2,2
6806755843351725062,2,10,5
6622477382828605445,1,8,8
6557708800672907265,9,114,48
6521224635274248202,1,5,5
6777297732446323717,1,5,5
6792333533064430598,1,6,6
6742972675709699078,1,6,6
6713181435069613061,4,15,6
6808220934739379206,2,8,4
2369952,1,7,7
6833194593720386565,1,4,4
6586981367510351878,1,6,6
6724843693339313157,1,4,4
9522919,1,6,6
6800680501713847297,1,3,3
6774015136175064069,1,3,3
6815761234546803718,1,3,3
16756060,1,4,4
6702012316991587333,1,15,15
6760853754545390598,1,5,5
6757455535136588805,2,7,6
6782995134965384197,1,3,3
6776842735405384709,1,6,6
6811638577380017158,2,10,8
7848227,1,3,3
6812271187214828549,2,31,27
6653695724444860422,1,6,6
6598505627683667974,1,5,5
6801386403261776902,4,24,7
6822171359013225477,1,5,4
6635367257688719365,1,14,14
103778946676146176,2,16,8
6782846912351585286,1,6,6
6755195364427514886,1,4,4
82410384321560576,1,3,3
6750328148310033414,2,8,4
6801069428698153990,1,7,7
73240729199783937,1,2,2
125055764963971072,1,5,5
6693192606257726469,1,5,5
6778018830050280453,1,2,2
6713869467736671237,5,17,11
6766845118932091909,1,6,6
6785013906961302533,1,10,10
6746287154295587846,1,9,9
6729944413462823941,1,3,3
6643426439994834950,2,5,3
6638984582871023621,1,3,3
6818224649714926598,1,2,2
6807294627163751430,2,16,8
6748667645220209670,1,4,4
6789024075340645381,1,5,5
6689079122059215877,1,7,7
6757189098521641990,5,41,13
6726251546290750469,1,2,2
6778854261116666886,1,14,14
6643598030988787718,1,14,14
6723644174933935110,1,9,9
6818448409701123078,1,15,15
6806672488849032197,1,7,7
6781561013642626054,1,6,6
6821719309598114821,1,6,6
6765958342987170821,1,8,8
6833920570573538310,1,6,6
6621567546712997893,1,5,5
6828052818075943941,1,6,6
6532086817229897729,1,7,7
6616621426941591557,7,77,15
6752843238585385989,1,4,4
6696437609193063429,2,10,5
6741868815037105157,2,16,9
6790093680873358342,1,2,2
6815448019941770246,1,8,8
6768552622456980485,1,7,7
6807168703977751558,2,22,11
14871853,1,4,4
6571891271832043525,1,12,12
161297372101087232,1,9,8
6631550146432614406,1,8,8
6685469217469596677,1,8,8
6822771641929204741,1,13,13
6809655196629795846,1,7,7
6759540458068116485,1,2,2
6678946890375037957,1,6,6
7554544,1,6,6
6652287211075108870,1,7,7
11032501,1,6,6
6667283048457781253,1,3,3
63550991861637120,1,9,9
6798109869196018693,8,62,14
6770314934549464070,2,6,4
120856568954314752,1,5,5
77532136148221952,1,4,4
6642729153718288389,2,20,10
6786234374875743237,2,9,7
6780063388560360453,6,30,15
86309376436621312,1,5,5
9285687,1,5,5
6662024065672544262,1,11,11
6561800736282591238,1,14,14
6738662102044722181,1,7,7
6734579026045961221,1,5,5
6734467114517087238,1,6,6
6623488959610961925,1,4,4
6742344387390850053,1,8,8
73224424967061504,2,14,7
6780485589391328262,2,12,6
6600162836658831366,1,7,7
6613041604738318341,1,3,3
6783557286428460038,2,12,7
6777945674887644165,2,15,13
6615634868553564166,1,3,3
6777488603151352838,1,5,5
6642733854094934022,1,8,8
6782255173701665798,2,9,6
6615746694469566470,1,9,9
6731108673088717830,1,5,5
6796756174467761157,1,5,4
6659284515187359745,1,8,8
6780835545712346118,1,7,7
6686998224694526981,1,7,7
6767801632757351430,1,7,7
6713594995230524421,1,3,3
6646098053979013125,1,9,9
6591789467839938566,2,13,8
6772372803653927942,3,15,9
6704670575447262214,1,2,2
9555015,1,7,7
6618522626028208134,2,7,4
6736933299120210949,2,23,17
6591936222968791046,2,12,6
280672617483689984,1,2,2
6778189607243842565,1,3,3
6787824375678387205,1,7,7
6807217022318986246,2,12,6
6614867717768658949,1,6,6
6668826471273873414,1,3,3
6610845117131784198,1,11,11
6782018095039235078,2,29,26
172318230118539264,1,6,6
6789426240668353541,1,4,4
6606453196071321606,2,18,9
8021707,2,10,5
6772237384895300614,1,11,11
6759985523596936198,1,6,6
6616808786281725958,1,4,4
6722108540406907909,1,14,14
6772687496495465478,1,4,4
6755834881048167429,1,2,2
6811857907618661382,1,8,8
6714692227438396421,1,2,2
6647856484461330437,1,4,4
6757652111834842117,1,9,9
6673140905136866309,1,6,6
6614309168500375558,1,5,5
6637430825258860550,1,10,10
6791795989004567557,1,4,4
6688472302063584261,1,5,5
6042321,1,7,7
6787960784141779973,1,5,5
6684667602894341125,1,2,2
6651794815476432902,1,4,4
6846009479767950342,1,9,9
6841658831484240901,1,8,8
6665382929424531462,1,7,7
6773318285825229829,1,4,4
6776372631002301446,1,10,10
6626550931453247494,2,8,4
10783399,4,14,7
6815276324866819078,2,14,7
6786392766667654149,3,22,14
6741927694193443846,2,10,5
4352956,1,3,3
6769874316626887685,1,5,5
6806232687671051269,2,18,9
6796499201058030597,1,5,5
6742161391312552966,1,8,8
6780017620789888005,1,6,6
167098983214014465,1,9,9
6765486058080814085,1,6,6
6737735252334429190,1,5,5
6725436353758987269,1,2,2
6837212525164086277,1,9,9
6609732260374953990,1,3,3
6823993396387283973,1,10,10
216356868103860224,1,10,10
6677241776837919749,1,5,5
6703212287752766470,1,3,3
2974177,1,8,8
6724049455903032326,1,7,7
6747428138354000901,1,11,11
112173963019010048,1,9,9
6787618951268926470,1,5,5
6775170187021992965,1,3,3
6555150313047725071,1,3,3
6735198407525270534,2,14,10
6732319764707836934,2,6,3
6772104954276021253,2,10,4
6613493697449689094,3,26,12
6647152299116675077,1,4,4
6796107980963562501,2,9,6
6834266530365588485,2,25,17
6805669717236532229,1,7,7
104947350279700480,2,16,8
6648742625601978374,1,7,7
3544451,1,3,3
6737767254300607494,1,5,5
6797088292326310917,1,4,4
6620080503377051654,1,5,5
6774969988613669894,1,4,4
6781090368924386309,1,7,7
6831614171832321029,2,8,7
6696514495067538437,1,5,5
225860385554264064,1,3,3
6695903994672038918,1,3,3
21389083,1,5,5
6722209994160391173,3,20,11
6565159557542526981,1,9,9
6808999380424885254,1,3,3
6777312664726668294,1,13,13
6814822869484471302,1,12,12
6787417223440598022,1,4,4
6762718302017242118,1,3,3
6724320926564058117,2,12,11
6763243072693568517,1,13,12
6820941921206584325,1,8,8
6591500260018143237,1,2,2
6805938764697011205,1,7,7
6767155824785523717,1,7,7
6808479703189865477,2,24,16
6760152703807079429,1,13,13
6718926214335480837,1,8,8
6629105519322480645,1,2,2
250120049817071616,1,3,3
6681458962103731206,1,8,6
107100542174212096,1,3,3
6667583247268495365,1,5,5
214596495369609216,2,12,6
6771550641711072262,1,7,7
6831425870344799237,1,9,9
6806760619162076165,2,18,10
6799276724632404997,1,8,8
127905465618821121,1,5,5
6724032427713233925,1,6,6
6797951848780661765,2,14,8
6667681681916919813,1,4,4
6795624085918614533,1,10,10
6741339214903837701,1,6,6
6737749273309692933,1,4,4
6779642945857242117,1,7,7
6627419647070584837,1,6,6
6779448129713488901,1,9,9
6808270783657477126,1,2,2
129292664994299904,1,4,4
6769687153754276869,1,9,9
6800035389663888389,1,8,8
6805587107350250501,1,5,5
6626021860054237190,1,4,4
6722608488767308806,1,5,5
6834489578410787846,2,12,6
60945240479510528,5,32,9
6718399264937116678,1,7,7
6867138856673018885,1,8,8
6742218874945684486,1,9,9
6607875263434276870,1,4,4
6774073647739454469,1,6,6
6831973261221512198,1,13,13
6807408771477931014,2,24,12
6811870354945131525,1,3,3
6768082518157542405,2,16,8
6638639536917086213,1,9,9
6724311121991795718,2,14,7
6747420857969574918,1,10,10
6737186841134793733,2,8,4
6768229997447562245,1,8,8
6732769338460488709,1,6,6
6726245290569057286,1,2,2
6787922450828657670,1,12,12
6716993539232891909,1,10,10
6551400081136222214,1,10,10
6729627675998438405,1,4,4
6746159893524710405,1,5,5
6694669013727429638,1,1,1
6831563337551610885,1,12,12
21786844,1,4,4
6618245052052586502,2,15,14
6615161005453180933,1,2,2
6654689887738265605,1,15,15
6817543410184078341,1,4,4
6700567233581777926,1,6,6
6724494504584332293,1,7,7
6714305043372295174,1,4,4
6882040,1,12,12
6800917585945756678,2,10,5
6725328836077143046,1,14,14
129538734496198656,1,5,5
6625735634978471942,1,4,4
6816533191668188165,1,5,5
6740725790058578949,1,4,4
28135672,2,4,3
6821532416541197317,1,6,6
110927062047019008,1,11,11
6757079491016180742,1,2,2
6817736350302602245,1,7,7
6728866490122306566,1,4,4
6713405811558974469,1,3,3
222263199113490433,1,5,5
6634410284215156742,1,3,3
6717270969487508485,2,7,7
87931565879554048,2,4,4
6666768385681293318,1,4,4
6587545536051888133,1,4,4
6661057083839381509,1,9,9
6729365611078190086,2,18,9
11321351,2,14,11
173711543740547072,3,12,4
6751699963468465157,1,4,4
6532007137013415938,1,11,11
6739596647360545798,1,5,5
6778707802526336005,1,6,6
6790560961340556294,1,5,5
6818901753427395590,1,10,10
6662092354135244806,1,4,4
6829444562953094150,1,8,8
6820397906681791494,1,7,7
6731264722589303813,1,14,14
6727307344601465861,1,10,10
6793328931547382790,1,12,12
6756661255233045510,1,11,11
6750688822553494533,1,10,10
296756949638176768,1,9,9
6719391403706909701,1,7,7
3200327,1,4,4
24333828,1,5,5
6826065495402234885,1,6,6
6747412080510403589,2,8,5
6729236375990502405,2,14,7
6697755841284408326,1,1,1
6602344735137824773,1,6,6
283442512524963840,1,3,3
6813665338481280006,1,5,5
6764760099154084870,2,22,10
6804306791498499077,1,7,7
6730791339690099717,1,11,11
6763507492213752837,1,4,4
6619089882072662021,2,11,6
6798950259440878598,3,25,16
6647616627369099270,1,4,4
6829824339304891397,1,10,10
6806865900823004165,1,4,4
6814026085329060866,2,27,19
6762617446514148358,1,3,3
100865556664283136,1,3,3
6674028455715144709,1,5,5
12788391,1,9,9
88544636142534656,1,7,7
6682189007618098181,3,21,13
6732704575986418694,1,10,9
6685183894700098566,1,5,5
9259324,1,2,2
116761515180896256,1,4,4
6763798799142339590,2,9,7
6824305079685153797,1,10,10
6827952524881937414,1,14,14
6661099743106023429,1,5,5
6723345504509871109,1,5,5
6741494336137266182,1,8,8
6834920017017816070,2,20,10
6826074995778864133,1,6,6
6787525965306233862,1,4,4
6718977939608028165,1,9,9
6804998156784616453,1,5,5
6810785241163711494,1,7,7
6778286381665944582,1,8,8
6832968635670299654,1,4,4
6614940830246502405,2,12,6
6762920335925216262,1,8,8
6775796448879346693,1,3,3
6809145824561595398,1,11,11
6561865824378159109,1,7,7
6742895181069501445,2,14,7
6761497288160609285,1,10,10
6744917523462243334,1,4,4
6763896940872549382,1,6,6
6723729393984553990,2,28,17
229862920765997057,1,3,3
6777259668886176773,1,6,6
6779330375627998214,1,4,4
6736247740642657286,1,8,8
6630927374362427397,1,8,8
6783567328379995141,2,20,10
6804511035824669702,1,4,4
137093303115628544,2,8,4
6790880414548444166,1,13,13
22436321,1,13,13
6810488287317705733,1,10,10
6673989142299689989,1,14,14
6752939298351858694,1,5,5
6833860872449803270,12,100,24
6649975879697383429,1,6,6
6772954083511895045,1,4,4
6719574219656627205,1,6,6
15755075,1,5,5
6770805001125348358,1,5,5
6628352810785144838,1,5,5
74473787676651521,1,13,13
273364663176720384,1,10,10
6646345182110760966,1,11,11
6565846550215524357,1,8,8
17847322,1,11,11
6761494069328790533,1,6,6
6805961723028325382,1,5,5
6739357372566750213,1,4,4
6777325275110736902,1,5,5
6768445268955546626,1,3,3
6836496624442999813,1,8,8
6615297102543306757,1,7,7
6745629683586909190,3,15,6
6828391952178775045,1,10,10
6775397262513816582,1,6,6
6821197263487779846,2,28,24
52178401100337152,4,31,11
6833366035341935621,1,6,6
6700598306382332934,1,4,4
6618010296031232006,2,20,10
6760327130385433606,1,2,2
6833851349910914054,1,6,6
6832438869058274310,1,8,8
6817035594984686598,1,14,14
6633268907207802885,1,7,7
6779825420533187589,1,6,6
116750004915929088,2,4,2
6809500229814666245,2,11,8
2123158,1,6,6
6749088211983959046,1,8,8
6779366868606370822,1,3,3
62525697117732864,1,6,6
3916017,2,16,8
315643383828623360,1,15,15
100095416964112384,1,6,6
6599405543298908165,1,4,4
6725661012786643973,1,6,6
6826492352178340870,1,14,13
6804884196453860357,1,12,12
6749760438173254661,1,9,9
6791175401965356037,1,5,5
6661469809442111493,1,4,4
6590901946671202310,1,6,6
6806016779757437957,1,8,8
6536024242335519759,1,8,7
6832515155512984581,1,8,8
6651388719016689669,1,8,8
6613668657967890437,1,5,5
148694278175744000,1,5,5
6530904895841637391,1,8,8
6777895759524430854,1,6,6
6745235189649982469,2,16,8
6817162100374766598,1,4,4
6748268718746764294,2,16,8
6791088616715650054,1,5,5
13768167,1,5,5
6555111415965990918,1,8,8
6704238532519166982,1,4,4
90744239906574336,1,3,3
6766756599077700613,1,12,12
6809317804433835013,1,6,6
6651200952660672518,1,13,13
6532284421511315458,1,4,4
6805239168953631750,1,16,16
6660852928654622725,1,5,5
6730210029171737606,1,11,11
3638382,1,2,2
6572266148900208645,1,7,7
6629850423899848710,1,6,6
6822370583059579909,1,7,7
6734261435289306118,1,6,6
6548406528427168768,2,10,6
14089885,1,4,4
6812670520241718277,1,8,8
6830873071969797126,2,28,15
6750423629044040709,1,5,5
6788308176686695429,1,8,8
6827227237260723205,1,7,7
1544058,1,3,3
6744804011114234886,2,12,6
6730550527992726534,3,13,6
6643583101379706886,1,8,8
6721742732073812997,1,7,7
6822434705070556166,1,6,6
6707329894081201157,3,12,8
6818694365969810438,1,3,3
6820428486190203909,1,6,6
6729526404205331461,1,3,3
6718139389106668549,1,4,4
6780027103288968197,2,29,27
11435228,1,3,3
6833065346090714118,1,2,2
6623508948036157446,1,3,3
6724257843421987846,1,3,3
6648440474082836486,1,3,3
6792935106366997510,1,5,5
6733209747291571206,1,3,3
6625112711997374469,1,3,3
6574121331675430917,1,4,4
6747570989372048390,1,6,6
6811554494913709061,3,18,8
6600285375306203142,2,20,14
6775880452995957765,1,11,11
6835370091031708678,1,6,6
193273065039106048,1,10,10
6830027878715261957,1,5,5
14581026,2,10,5
6592386614922903557,1,10,10
6818439118684636165,1,4,3
6733913232723084294,2,10,5
6773814333241328645,1,5,5
6781859034075055109,1,6,6
80086037015764992,1,5,5
6803429186214167557,1,9,9
156875193150316544,1,3,3
6784860703884116997,1,9,9
6807951010247377925,2,18,9
6618125738384687106,1,3,3
6730667371432018950,1,10,10
6803174891396858885,1,3,3
6742036344707908614,1,7,7
6775359563443225605,1,4,4
6768802091505091589,1,7,7
6674008057281086469,1,4,4
260188557372309504,1,8,8
6787058100120077317,1,9,9
6774849843930317829,1,8,8
6630121674689970181,1,5,5
6548154297368297478,1,5,5
6715886312740242438,2,20,10
6775975870287004678,1,7,7
6830828334893499397,1,4,4
6513754312874197002,13,63,20
6842446042156598277,1,9,9
55666720308236288,1,6,6
6665685256383938565,1,8,8
55853487011414016,2,20,10
6805717787408106501,1,8,8
6780528345539232773,1,5,5
6757466263117022213,1,9,9
6808675214780974085,1,9,9
6818279429145150470,1,7,7
6735826513072227333,1,3,3
6805981065167225861,2,2,1
6798815365621203973,1,9,9
6826202909526819845,1,8,8
6782759240899265541,1,2,2
6743054907471430661,1,10,10
6725817360764519429,1,3,3
6809083043652486149,2,6,5
13510274,1,6,6
93258198995836928,1,4,4
6733893389831488517,1,4,4
6640470287279407109,1,7,7
6755609364059702277,2,13,11
6758608783180268550,1,11,11
6624890051020242949,1,7,7
6766785831413023749,1,5,5
6808335884619056133,1,6,6
6767688391607239686,1,9,8
124504127564324864,2,8,4
6802538818630452230,1,10,10
6742279202987459590,1,7,7
6399531,1,3,3
6751013218448081926,1,7,7
6730725670919603205,1,7,7
13182238,1,4,4
6807537914110772229,1,5,5
6762922026446488582,1,7,7
6810033828552934406,1,7,7
68354890883887104,1,3,3
6780187261939467270,1,5,5
6550939201361641481,2,10,5
6648702541054558213,1,2,2
6652434698998988806,1,9,9
6717726730427253766,1,7,7
6724787673037177862,1,6,6
6811543411998442501,1,7,7
6614951777466974213,3,9,3
6859510832159163398,1,4,4
6750810474847470597,2,16,8
6730012823760798726,1,5,5
6750524523709203462,1,10,10
6709875414511584261,1,4,4
6654806328781733893,3,21,15
6716608909346292742,1,7,7
6757884981756560390,1,16,16
6810893694847222790,1,8,8
6748580559390114821,2,12,9
6832038557588096006,1,9,9
6765499985397138437,1,8,8
6736725635928916997,1,2,2
1386748,1,3,3
6644267583481921541,1,7,7
6814887536742417413,3,12,5
6651951643607515142,1,7,7
6771106023035716614,2,22,11
6778795757170443270,1,8,8
85237311222714368,1,11,11
249226643335114752,1,6,6
6628222443385847813,1,4,4
6808956053045396485,1,10,10
6705671723767972869,1,4,4
6749191763736740869,1,8,8
6616749258660397062,1,5,5
6820755368320025606,2,22,11
6728907591113606149,1,2,2
6567744558930968582,1,6,6
302878289575256064,1,3,3
6725843764914914310,1,1,1
6816644493750027269,2,6,3
6801403975645316101,2,28,14
6735143952453059590,1,6,6
6768259395811591173,2,10,7
6832371447237067782,2,22,18
6810842376446706693,1,7,7
6829834205057500166,1,8,8
6621254262226092038,1,9,9
6830168865763312645,1,11,9
6730028153794954245,1,7,7
6722037839440135173,1,4,4
6779632434184389638,2,12,10
6719243055453963270,1,3,3
6832454984756773894,1,9,9
65601811868344320,1,13,13
6599681727001755653,1,4,4
6694842902693037062,1,5,5
6818030151696253958,1,5,5
6812689259059217413,1,9,9
6700733517791233030,1,5,5
2091529,1,4,4
6710391366456968198,1,4,4
6722655165273867270,2,6,3
6716490602013950981,2,6,5
6719939804589327365,2,4,4
6604020387222208518,1,4,4
6832412406073836550,1,6,6
6829371466363257862,1,6,6
6648786673336270853,1,4,4
6801921747450512389,1,4,4
6753015532692620294,7,82,34
6677277464462607366,1,3,3
6767154383760212998,1,3,3
6751578176444711941,1,6,6
6809567385697502213,1,12,12
6787912099373958149,1,11,11
6817106334687069190,1,9,9
6765284892286534661,2,12,6
2957320,1,7,7
6813837162712581125,1,10,10
141683550482939904,1,2,2
6722526692361389062,1,12,12
6640311789756710918,1,10,10
6828230974880171013,1,7,7
6777235066408354821,1,3,3
284615430617690112,1,14,14
6722965700363797509,1,3,3
6722917167022818310,1,3,3
6796490587978990594,1,4,4
6813290021098324998,2,11,11
6752646068486571013,1,8,8
6759927215859336198,1,5,5
